@RELATION 'Shuttle, without duplicates, v08'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
56.0,0.0,96.0,0.0,36.0,5.0,40.0,60.0,20.0,13739.0,'no'
37.0,-1.0,106.0,258.0,34.0,-9.0,69.0,72.0,4.0,11901.0,'no'
37.0,0.0,82.0,0.0,-4.0,-11.0,45.0,87.0,42.0,8182.0,'no'
53.0,-4.0,83.0,0.0,52.0,-20.0,30.0,32.0,2.0,11798.0,'no'
51.0,2.0,87.0,0.0,52.0,13.0,36.0,35.0,0.0,13953.0,'no'
37.0,0.0,75.0,0.0,36.0,4.0,37.0,39.0,2.0,12176.0,'no'
56.0,0.0,80.0,-3.0,20.0,-12.0,24.0,59.0,36.0,4310.0,'no'
78.0,1.0,81.0,0.0,-40.0,177.0,4.0,123.0,120.0,7016.0,'no'
46.0,5.0,77.0,0.0,46.0,11.0,32.0,31.0,0.0,12577.0,'no'
55.0,0.0,77.0,5.0,-22.0,1.0,21.0,100.0,78.0,13753.0,'no'
40.0,-3.0,77.0,0.0,38.0,0.0,36.0,38.0,2.0,10856.0,'no'
46.0,0.0,79.0,0.0,46.0,19.0,34.0,33.0,0.0,3927.0,'no'
55.0,-3.0,98.0,0.0,44.0,-18.0,42.0,54.0,12.0,13619.0,'no'
46.0,0.0,87.0,2.0,46.0,3.0,41.0,41.0,0.0,11359.0,'no'
55.0,4.0,96.0,0.0,52.0,0.0,41.0,44.0,4.0,12101.0,'no'
45.0,0.0,88.0,0.0,44.0,2503.0,42.0,44.0,2.0,3082.0,'no'
43.0,0.0,86.0,-3.0,42.0,0.0,43.0,44.0,2.0,7624.0,'no'
77.0,5.0,81.0,0.0,-42.0,0.0,4.0,125.0,120.0,9881.0,'no'
37.0,0.0,79.0,0.0,20.0,-3.0,42.0,58.0,16.0,7694.0,'no'
49.0,0.0,106.0,-3.0,50.0,6.0,57.0,57.0,0.0,6613.0,'no'
56.0,5.0,97.0,0.0,44.0,0.0,41.0,53.0,12.0,10719.0,'no'
50.0,-3.0,84.0,0.0,50.0,0.0,34.0,35.0,0.0,12601.0,'no'
47.0,-2.0,78.0,2.0,46.0,0.0,31.0,32.0,0.0,9301.0,'no'
39.0,3.0,93.0,-4.0,38.0,0.0,54.0,55.0,0.0,5627.0,'no'
55.0,0.0,93.0,0.0,10.0,-18.0,37.0,82.0,46.0,5789.0,'no'
52.0,-2.0,87.0,1.0,52.0,-2.0,35.0,35.0,0.0,10610.0,'no'
55.0,0.0,81.0,-2.0,-12.0,9.0,26.0,94.0,68.0,6035.0,'no'
37.0,1.0,81.0,0.0,36.0,0.0,44.0,45.0,0.0,4716.0,'no'
41.0,-1.0,81.0,0.0,38.0,-18.0,41.0,43.0,2.0,4926.0,'no'
44.0,0.0,77.0,-1.0,42.0,-16.0,33.0,35.0,2.0,2521.0,'no'
51.0,2.0,83.0,0.0,52.0,12.0,31.0,31.0,0.0,10087.0,'no'
37.0,4.0,79.0,0.0,28.0,1.0,41.0,50.0,8.0,1883.0,'no'
44.0,0.0,81.0,4.0,44.0,1.0,37.0,37.0,0.0,14115.0,'no'
55.0,5.0,84.0,5.0,54.0,0.0,29.0,30.0,0.0,13986.0,'no'
56.0,0.0,77.0,0.0,-22.0,-3.0,21.0,100.0,80.0,9482.0,'no'
52.0,2.0,102.0,0.0,52.0,0.0,50.0,50.0,0.0,1150.0,'no'
37.0,0.0,80.0,-5.0,38.0,18.0,43.0,41.0,0.0,7351.0,'no'
51.0,-2.0,102.0,0.0,50.0,-15.0,51.0,53.0,2.0,12605.0,'no'
53.0,0.0,102.0,3.0,54.0,6.0,49.0,48.0,0.0,6772.0,'no'
56.0,0.0,79.0,0.0,10.0,6.0,23.0,68.0,46.0,6896.0,'no'
47.0,4.0,88.0,0.0,46.0,0.0,41.0,41.0,0.0,7823.0,'no'
46.0,-2.0,87.0,6.0,46.0,0.0,41.0,41.0,0.0,6835.0,'no'
56.0,0.0,95.0,0.0,54.0,-4.0,40.0,41.0,2.0,4892.0,'no'
56.0,-2.0,99.0,4.0,38.0,-4.0,43.0,60.0,18.0,2466.0,'no'
37.0,0.0,77.0,0.0,-18.0,-9.0,40.0,95.0,54.0,8869.0,'no'
49.0,0.0,106.0,0.0,50.0,1.0,56.0,57.0,0.0,2513.0,'no'
56.0,0.0,97.0,0.0,52.0,13.0,41.0,46.0,4.0,963.0,'no'
37.0,0.0,77.0,-4.0,-10.0,0.0,40.0,87.0,46.0,4857.0,'no'
48.0,0.0,84.0,-1.0,46.0,0.0,37.0,38.0,2.0,1844.0,'no'
39.0,-2.0,106.0,0.0,38.0,0.0,67.0,67.0,0.0,3182.0,'no'
52.0,3.0,79.0,-2.0,52.0,0.0,27.0,28.0,0.0,3003.0,'no'
43.0,-3.0,83.0,0.0,42.0,-11.0,39.0,41.0,2.0,13333.0,'no'
85.0,0.0,88.0,-2.0,2.0,-9.0,3.0,86.0,82.0,11485.0,'no'
37.0,1.0,76.0,0.0,36.0,2.0,39.0,39.0,0.0,12907.0,'no'
56.0,0.0,85.0,0.0,54.0,-4.0,29.0,31.0,2.0,10389.0,'no'
37.0,0.0,106.0,0.0,24.0,-4.0,69.0,83.0,14.0,11456.0,'no'
37.0,0.0,94.0,0.0,10.0,-14.0,57.0,84.0,26.0,4289.0,'no'
56.0,0.0,78.0,0.0,0.0,0.0,22.0,78.0,56.0,2956.0,'no'
41.0,-3.0,77.0,0.0,38.0,-17.0,36.0,38.0,2.0,11146.0,'no'
56.0,0.0,78.0,1.0,8.0,-19.0,22.0,70.0,48.0,9929.0,'no'
66.0,2.0,113.0,0.0,64.0,0.0,47.0,48.0,0.0,10451.0,'no'
41.0,-4.0,77.0,0.0,42.0,15.0,37.0,36.0,0.0,799.0,'no'
43.0,-2.0,76.0,0.0,44.0,14.0,33.0,32.0,0.0,8837.0,'no'
46.0,2.0,83.0,0.0,46.0,4.0,37.0,36.0,0.0,14103.0,'no'
56.0,0.0,87.0,3.0,56.0,0.0,31.0,30.0,0.0,13063.0,'no'
56.0,0.0,81.0,0.0,-6.0,-11.0,25.0,88.0,64.0,4146.0,'no'
55.0,0.0,77.0,0.0,2.0,-14.0,22.0,75.0,52.0,5229.0,'no'
45.0,-1.0,77.0,0.0,44.0,-10.0,31.0,33.0,2.0,5610.0,'no'
46.0,1.0,102.0,0.0,46.0,0.0,56.0,56.0,0.0,14016.0,'no'
46.0,0.0,87.0,0.0,46.0,0.0,41.0,41.0,0.0,13741.0,'no'
55.0,4.0,87.0,0.0,54.0,0.0,32.0,33.0,0.0,11183.0,'no'
37.0,1.0,97.0,0.0,34.0,1.0,60.0,64.0,4.0,3817.0,'no'
49.0,4.0,83.0,0.0,46.0,0.0,34.0,37.0,2.0,32.0,'no'
37.0,0.0,95.0,-5.0,18.0,0.0,58.0,77.0,18.0,13724.0,'no'
79.0,0.0,83.0,0.0,-38.0,31.0,4.0,122.0,118.0,5044.0,'no'
39.0,-2.0,107.0,0.0,38.0,0.0,68.0,68.0,0.0,3952.0,'no'
56.0,0.0,96.0,0.0,54.0,-28.0,40.0,42.0,2.0,13723.0,'no'
56.0,-1.0,97.0,0.0,46.0,4.0,41.0,51.0,10.0,9230.0,'no'
41.0,1.0,78.0,0.0,42.0,12.0,37.0,37.0,0.0,9120.0,'no'
53.0,0.0,78.0,0.0,54.0,1.0,25.0,24.0,0.0,690.0,'no'
56.0,0.0,95.0,-1.0,46.0,6.0,40.0,49.0,10.0,2164.0,'no'
55.0,-3.0,79.0,0.0,26.0,0.0,23.0,53.0,30.0,9321.0,'no'
38.0,0.0,79.0,2.0,38.0,0.0,41.0,40.0,0.0,11272.0,'no'
56.0,0.0,77.0,0.0,-6.0,20.0,21.0,85.0,64.0,7550.0,'no'
55.0,0.0,77.0,0.0,-18.0,-4.0,21.0,95.0,74.0,13003.0,'no'
56.0,0.0,82.0,0.0,-12.0,0.0,26.0,95.0,68.0,7619.0,'no'
43.0,0.0,85.0,7.0,42.0,-6.0,42.0,44.0,2.0,6157.0,'no'
56.0,0.0,78.0,-1.0,6.0,0.0,22.0,73.0,50.0,2305.0,'no'
42.0,5.0,76.0,0.0,42.0,1.0,34.0,34.0,0.0,8691.0,'no'
47.0,0.0,86.0,8.0,46.0,0.0,39.0,40.0,0.0,3161.0,'no'
54.0,2.0,81.0,0.0,54.0,0.0,28.0,27.0,0.0,9314.0,'no'
56.0,0.0,97.0,0.0,50.0,-22.0,41.0,48.0,6.0,11047.0,'no'
41.0,0.0,76.0,-4.0,42.0,0.0,35.0,35.0,0.0,12291.0,'no'
49.0,-5.0,88.0,0.0,50.0,0.0,39.0,39.0,0.0,9090.0,'no'
47.0,0.0,95.0,-7.0,46.0,0.0,48.0,48.0,0.0,9506.0,'no'
37.0,0.0,80.0,-5.0,34.0,-3.0,43.0,46.0,2.0,3421.0,'no'
37.0,0.0,104.0,-4.0,16.0,-17.0,67.0,89.0,22.0,6162.0,'no'
41.0,-5.0,75.0,0.0,42.0,14.0,34.0,34.0,0.0,5343.0,'no'
53.0,-1.0,80.0,0.0,52.0,-13.0,27.0,28.0,2.0,4025.0,'no'
37.0,0.0,76.0,111.0,20.0,0.0,40.0,55.0,16.0,8670.0,'no'
42.0,0.0,81.0,0.0,42.0,132.0,39.0,40.0,0.0,5327.0,'no'
46.0,-4.0,77.0,0.0,46.0,6.0,32.0,31.0,0.0,2886.0,'no'
47.0,5.0,81.0,0.0,46.0,0.0,34.0,34.0,0.0,12555.0,'no'
37.0,0.0,79.0,0.0,24.0,-4.0,43.0,56.0,14.0,8046.0,'no'
55.0,0.0,76.0,-2.0,-22.0,-5.0,21.0,99.0,78.0,7932.0,'no'
39.0,0.0,76.0,-2.0,38.0,0.0,37.0,37.0,0.0,1869.0,'no'
37.0,0.0,77.0,0.0,38.0,27.0,40.0,39.0,0.0,5657.0,'no'
41.0,0.0,86.0,-2.0,38.0,0.0,46.0,48.0,2.0,9476.0,'no'
43.0,0.0,86.0,7.0,42.0,-6.0,43.0,45.0,2.0,1838.0,'no'
55.0,4.0,83.0,0.0,54.0,0.0,27.0,28.0,2.0,305.0,'no'
51.0,0.0,84.0,0.0,52.0,31.0,34.0,33.0,0.0,1711.0,'no'
49.0,0.0,77.0,0.0,46.0,-7.0,28.0,30.0,2.0,430.0,'no'
55.0,-4.0,81.0,0.0,54.0,0.0,26.0,26.0,0.0,13699.0,'no'
45.0,0.0,79.0,0.0,46.0,22.0,33.0,32.0,0.0,3260.0,'no'
37.0,0.0,77.0,0.0,36.0,31.0,41.0,41.0,0.0,792.0,'no'
43.0,0.0,85.0,-1.0,42.0,-8.0,42.0,44.0,2.0,3912.0,'no'
85.0,0.0,88.0,-3.0,2.0,0.0,3.0,85.0,82.0,6143.0,'no'
55.0,0.0,78.0,0.0,6.0,-4.0,23.0,73.0,50.0,3406.0,'no'
37.0,0.0,77.0,0.0,2.0,-28.0,40.0,74.0,34.0,8550.0,'no'
52.0,5.0,91.0,0.0,52.0,0.0,39.0,39.0,0.0,12718.0,'no'
41.0,0.0,106.0,0.0,42.0,16.0,64.0,64.0,0.0,8706.0,'no'
46.0,5.0,85.0,2.0,46.0,11.0,39.0,39.0,0.0,11032.0,'no'
56.0,2.0,97.0,0.0,52.0,-3.0,40.0,45.0,4.0,2374.0,'no'
46.0,0.0,85.0,0.0,46.0,19.0,39.0,39.0,0.0,4524.0,'no'
37.0,0.0,74.0,0.0,30.0,7.0,37.0,43.0,6.0,5238.0,'no'
37.0,0.0,100.0,0.0,36.0,-13.0,63.0,64.0,2.0,4060.0,'no'
43.0,0.0,81.0,-2.0,42.0,-23.0,38.0,40.0,2.0,693.0,'no'
56.0,2.0,97.0,0.0,56.0,20.0,40.0,40.0,0.0,2875.0,'no'
38.0,0.0,105.0,0.0,38.0,1.0,67.0,66.0,0.0,1434.0,'no'
46.0,-5.0,86.0,0.0,46.0,0.0,40.0,40.0,0.0,12571.0,'no'
38.0,0.0,79.0,-1.0,38.0,5.0,41.0,40.0,0.0,9299.0,'no'
37.0,0.0,79.0,2.0,16.0,-4.0,42.0,63.0,22.0,13320.0,'no'
37.0,0.0,94.0,0.0,16.0,15.0,57.0,79.0,22.0,8312.0,'no'
55.0,0.0,76.0,0.0,-18.0,-19.0,21.0,94.0,74.0,1063.0,'no'
46.0,2.0,76.0,0.0,46.0,9.0,30.0,30.0,0.0,14426.0,'no'
43.0,0.0,86.0,1.0,44.0,17.0,43.0,42.0,0.0,12493.0,'no'
45.0,-3.0,87.0,0.0,44.0,0.0,42.0,43.0,2.0,12189.0,'no'
43.0,0.0,84.0,6.0,42.0,-4.0,41.0,43.0,2.0,5573.0,'no'
56.0,-1.0,84.0,0.0,56.0,4.0,28.0,27.0,0.0,4259.0,'no'
56.0,0.0,86.0,0.0,54.0,-1.0,31.0,32.0,2.0,7426.0,'no'
49.0,4.0,82.0,0.0,50.0,25.0,33.0,33.0,0.0,1339.0,'no'
48.0,0.0,106.0,0.0,50.0,26.0,58.0,57.0,0.0,6392.0,'no'
43.0,0.0,83.0,0.0,42.0,-23.0,40.0,42.0,2.0,9399.0,'no'
37.0,0.0,76.0,-7.0,36.0,2.0,38.0,39.0,2.0,14235.0,'no'
37.0,0.0,83.0,0.0,-4.0,-2.0,46.0,88.0,42.0,1157.0,'no'
41.0,-1.0,80.0,-3.0,42.0,-3.0,39.0,39.0,0.0,7086.0,'no'
44.0,0.0,85.0,-2.0,42.0,-27.0,41.0,44.0,2.0,8534.0,'no'
55.0,0.0,77.0,-7.0,54.0,0.0,22.0,23.0,0.0,3706.0,'no'
53.0,0.0,87.0,3.0,52.0,-17.0,34.0,35.0,2.0,12067.0,'no'
55.0,0.0,95.0,-7.0,54.0,7.0,40.0,41.0,2.0,13359.0,'no'
37.0,0.0,83.0,0.0,2.0,-5.0,46.0,80.0,34.0,14154.0,'no'
47.0,-5.0,90.0,0.0,46.0,0.0,43.0,43.0,0.0,5517.0,'no'
44.0,0.0,80.0,-7.0,44.0,17.0,36.0,36.0,0.0,13421.0,'no'
56.0,0.0,83.0,0.0,56.0,14.0,27.0,26.0,0.0,13022.0,'no'
56.0,1.0,81.0,0.0,54.0,-6.0,25.0,27.0,2.0,4210.0,'no'
82.0,0.0,86.0,0.0,-10.0,12.0,3.0,96.0,92.0,9158.0,'no'
56.0,-4.0,81.0,0.0,54.0,-28.0,25.0,26.0,2.0,520.0,'no'
50.0,0.0,88.0,1.0,50.0,0.0,38.0,39.0,0.0,33.0,'no'
49.0,0.0,95.0,-2.0,50.0,2.0,46.0,46.0,0.0,6633.0,'no'
56.0,0.0,77.0,0.0,46.0,2.0,22.0,31.0,10.0,3729.0,'no'
45.0,0.0,88.0,-7.0,46.0,-53.0,42.0,41.0,0.0,1311.0,'no'
37.0,0.0,95.0,-1.0,16.0,6.0,58.0,80.0,22.0,10644.0,'no'
56.0,0.0,96.0,0.0,56.0,31.0,40.0,39.0,0.0,4743.0,'no'
44.0,1.0,89.0,0.0,42.0,-26.0,45.0,48.0,2.0,7747.0,'no'
41.0,0.0,78.0,0.0,42.0,28.0,37.0,37.0,0.0,14098.0,'no'
37.0,0.0,107.0,0.0,28.0,15.0,69.0,78.0,8.0,6644.0,'no'
37.0,0.0,76.0,1.0,34.0,0.0,39.0,43.0,4.0,8625.0,'no'
84.0,0.0,88.0,0.0,0.0,10.0,3.0,88.0,84.0,9939.0,'no'
105.0,3.0,106.0,1.0,70.0,0.0,1.0,36.0,34.0,9990.0,'no'
40.0,-2.0,86.0,0.0,38.0,0.0,46.0,48.0,2.0,326.0,'no'
41.0,0.0,86.0,3.0,42.0,0.0,45.0,45.0,0.0,12337.0,'no'
56.0,0.0,77.0,0.0,-12.0,3.0,21.0,90.0,68.0,12308.0,'no'
49.0,0.0,80.0,0.0,46.0,-14.0,31.0,34.0,2.0,11689.0,'no'
57.0,2.0,96.0,0.0,56.0,0.0,39.0,39.0,0.0,11392.0,'no'
48.0,1.0,86.0,0.0,46.0,0.0,38.0,40.0,2.0,6134.0,'no'
43.0,0.0,83.0,3.0,42.0,-2.0,39.0,41.0,2.0,1253.0,'no'
56.0,0.0,96.0,2.0,52.0,0.0,40.0,44.0,4.0,14190.0,'no'
