@RELATION 'Shuttle, without duplicates, v09'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
37.0,0.0,97.0,0.0,12.0,2.0,59.0,84.0,24.0,5446.0,'no'
55.0,0.0,96.0,-1.0,52.0,23.0,41.0,44.0,4.0,8557.0,'no'
41.0,1.0,77.0,0.0,42.0,31.0,37.0,36.0,0.0,9876.0,'no'
55.0,0.0,92.0,0.0,34.0,-5.0,37.0,59.0,22.0,4450.0,'no'
55.0,0.0,77.0,-2.0,-28.0,5.0,21.0,105.0,84.0,13261.0,'no'
37.0,0.0,75.0,0.0,36.0,21.0,37.0,39.0,2.0,3461.0,'no'
42.0,1.0,106.0,0.0,42.0,0.0,64.0,64.0,0.0,5168.0,'no'
44.0,1.0,75.0,0.0,44.0,14.0,31.0,31.0,0.0,12049.0,'no'
80.0,0.0,84.0,-1.0,-38.0,-6.0,4.0,123.0,118.0,3669.0,'no'
79.0,0.0,83.0,0.0,-32.0,68.0,4.0,117.0,112.0,7352.0,'no'
37.0,0.0,92.0,0.0,26.0,31.0,55.0,66.0,12.0,9222.0,'no'
43.0,-2.0,85.0,0.0,42.0,-15.0,42.0,44.0,2.0,10366.0,'no'
55.0,0.0,77.0,0.0,34.0,18.0,22.0,44.0,22.0,10022.0,'no'
55.0,0.0,95.0,7.0,36.0,-4.0,40.0,59.0,20.0,1662.0,'no'
44.0,1.0,86.0,1.0,44.0,9.0,43.0,42.0,0.0,3016.0,'no'
56.0,3.0,98.0,0.0,44.0,-7.0,42.0,54.0,12.0,10903.0,'no'
39.0,2.0,106.0,0.0,38.0,0.0,67.0,67.0,0.0,8973.0,'no'
37.0,0.0,79.0,1.0,2.0,-2.0,43.0,77.0,34.0,11804.0,'no'
37.0,-4.0,102.0,-1.0,34.0,0.0,65.0,69.0,4.0,11671.0,'no'
56.0,1.0,87.0,0.0,56.0,1.0,31.0,30.0,0.0,2092.0,'no'
47.0,-253.0,86.0,-1.0,46.0,0.0,39.0,39.0,0.0,3077.0,'no'
55.0,0.0,95.0,0.0,50.0,18.0,40.0,46.0,6.0,4845.0,'no'
49.0,2.0,95.0,0.0,50.0,23.0,47.0,46.0,0.0,7882.0,'no'
55.0,0.0,78.0,0.0,18.0,0.0,23.0,60.0,38.0,7074.0,'no'
37.0,0.0,80.0,-3.0,26.0,0.0,43.0,54.0,10.0,5019.0,'no'
41.0,-3.0,108.0,1.0,42.0,0.0,67.0,67.0,0.0,5072.0,'no'
44.0,1.0,76.0,0.0,42.0,-11.0,32.0,34.0,2.0,6786.0,'no'
37.0,0.0,76.0,0.0,36.0,-29.0,39.0,40.0,2.0,7966.0,'no'
82.0,0.0,86.0,0.0,-22.0,6.0,4.0,109.0,106.0,1915.0,'no'
37.0,0.0,101.0,1.0,28.0,-25.0,64.0,73.0,8.0,9855.0,'no'
37.0,0.0,104.0,0.0,16.0,-9.0,67.0,88.0,22.0,7033.0,'no'
37.0,0.0,96.0,0.0,34.0,10.0,59.0,62.0,4.0,6358.0,'no'
47.0,3.0,83.0,8.0,46.0,0.0,36.0,37.0,0.0,6410.0,'no'
37.0,0.0,97.0,0.0,26.0,-20.0,60.0,71.0,12.0,9773.0,'no'
50.0,-2.0,101.0,0.0,50.0,0.0,52.0,52.0,0.0,3873.0,'no'
50.0,0.0,87.0,-1.0,50.0,0.0,37.0,38.0,0.0,8605.0,'no'
55.0,5.0,80.0,0.0,54.0,0.0,25.0,26.0,0.0,7281.0,'no'
45.0,0.0,90.0,0.0,44.0,-6.0,45.0,46.0,2.0,11325.0,'no'
55.0,0.0,77.0,0.0,36.0,-21.0,22.0,41.0,20.0,11685.0,'no'
37.0,0.0,79.0,0.0,34.0,-8.0,43.0,46.0,2.0,14127.0,'no'
55.0,0.0,96.0,4.0,54.0,0.0,41.0,42.0,2.0,5587.0,'no'
37.0,0.0,80.0,0.0,20.0,29.0,43.0,59.0,16.0,11046.0,'no'
42.0,-3.0,87.0,0.0,42.0,0.0,45.0,46.0,0.0,742.0,'no'
46.0,-5.0,85.0,0.0,46.0,0.0,39.0,39.0,0.0,2625.0,'no'
37.0,0.0,80.0,4.0,2.0,0.0,43.0,77.0,34.0,13121.0,'no'
67.0,0.0,109.0,-5.0,68.0,0.0,42.0,42.0,0.0,10676.0,'no'
41.0,5.0,97.0,0.0,38.0,0.0,56.0,58.0,2.0,7315.0,'no'
39.0,4.0,85.0,0.0,38.0,0.0,46.0,46.0,0.0,7887.0,'no'
48.0,0.0,78.0,0.0,50.0,22.0,30.0,29.0,0.0,8671.0,'no'
52.0,0.0,103.0,1.0,52.0,-7.0,51.0,51.0,0.0,9452.0,'no'
56.0,0.0,97.0,0.0,46.0,7.0,41.0,50.0,10.0,7388.0,'no'
58.0,-1.0,86.0,0.0,56.0,-6.0,27.0,29.0,2.0,508.0,'no'
37.0,0.0,77.0,0.0,34.0,-6.0,41.0,44.0,2.0,9339.0,'no'
52.0,-2.0,86.0,0.0,52.0,-1.0,34.0,35.0,0.0,537.0,'no'
56.0,0.0,95.0,0.0,44.0,24.0,40.0,51.0,12.0,13269.0,'no'
37.0,0.0,81.0,0.0,30.0,-5.0,45.0,50.0,6.0,7263.0,'no'
55.0,0.0,95.0,0.0,42.0,6.0,40.0,54.0,14.0,2708.0,'no'
63.0,-3.0,111.0,0.0,62.0,0.0,47.0,49.0,2.0,9629.0,'no'
46.0,1.0,86.0,0.0,46.0,13.0,41.0,40.0,0.0,11667.0,'no'
41.0,0.0,81.0,1.0,38.0,-11.0,40.0,42.0,2.0,10287.0,'no'
40.0,0.0,109.0,5.0,38.0,0.0,69.0,71.0,2.0,10587.0,'no'
43.0,0.0,86.0,-3.0,44.0,27.0,42.0,42.0,0.0,6482.0,'no'
37.0,0.0,78.0,0.0,-4.0,-2.0,42.0,83.0,42.0,12823.0,'no'
46.0,0.0,77.0,0.0,44.0,-20.0,31.0,33.0,2.0,5847.0,'no'
50.0,0.0,106.0,1.0,50.0,0.0,56.0,57.0,0.0,8079.0,'no'
91.0,-38.0,107.0,0.0,64.0,-36.0,16.0,42.0,26.0,11428.0,'no'
51.0,5.0,91.0,0.0,50.0,0.0,40.0,42.0,2.0,13010.0,'no'
56.0,0.0,79.0,0.0,8.0,-9.0,23.0,71.0,48.0,13617.0,'no'
56.0,0.0,78.0,0.0,12.0,-13.0,22.0,65.0,42.0,14109.0,'no'
37.0,0.0,94.0,0.0,8.0,0.0,57.0,86.0,30.0,2645.0,'no'
37.0,0.0,79.0,0.0,28.0,3.0,43.0,51.0,8.0,8584.0,'no'
37.0,0.0,77.0,0.0,20.0,3.0,40.0,56.0,16.0,9686.0,'no'
56.0,0.0,97.0,0.0,46.0,-14.0,41.0,50.0,10.0,1057.0,'no'
46.0,0.0,102.0,0.0,46.0,0.0,57.0,56.0,0.0,11229.0,'no'
43.0,5.0,81.0,-1.0,42.0,0.0,38.0,40.0,2.0,14328.0,'no'
53.0,0.0,81.0,2.0,52.0,-14.0,28.0,29.0,2.0,7558.0,'no'
55.0,0.0,77.0,0.0,12.0,-19.0,22.0,65.0,42.0,10052.0,'no'
49.0,0.0,88.0,0.0,50.0,28.0,39.0,39.0,0.0,2195.0,'no'
56.0,2.0,81.0,0.0,56.0,17.0,25.0,24.0,0.0,11581.0,'no'
37.0,0.0,76.0,0.0,36.0,-10.0,38.0,39.0,2.0,2543.0,'no'
47.0,0.0,77.0,-2.0,46.0,-3.0,31.0,31.0,0.0,2119.0,'no'
55.0,0.0,98.0,0.0,54.0,20.0,42.0,44.0,2.0,4366.0,'no'
49.0,0.0,106.0,-1.0,46.0,-23.0,57.0,59.0,2.0,10408.0,'no'
43.0,-2.0,81.0,0.0,44.0,12.0,38.0,37.0,0.0,10711.0,'no'
49.0,2.0,86.0,0.0,50.0,23.0,38.0,37.0,0.0,2434.0,'no'
55.0,-2.0,97.0,-2.0,46.0,-4.0,42.0,51.0,8.0,4670.0,'no'
41.0,-3.0,79.0,0.0,42.0,15.0,39.0,38.0,0.0,3533.0,'no'
38.0,0.0,94.0,6.0,38.0,0.0,56.0,55.0,0.0,9903.0,'no'
39.0,5.0,76.0,0.0,38.0,0.0,38.0,37.0,0.0,6990.0,'no'
38.0,0.0,86.0,0.0,36.0,-19.0,48.0,50.0,2.0,8256.0,'no'
45.0,0.0,106.0,0.0,46.0,9.0,61.0,60.0,0.0,30.0,'no'
56.0,0.0,95.0,0.0,54.0,13.0,39.0,41.0,2.0,14131.0,'no'
37.0,0.0,76.0,0.0,24.0,-3.0,40.0,53.0,14.0,13769.0,'no'
45.0,1.0,102.0,0.0,44.0,0.0,57.0,58.0,2.0,11967.0,'no'
41.0,0.0,83.0,-3.0,42.0,19.0,42.0,41.0,0.0,13387.0,'no'
57.0,4.0,81.0,0.0,56.0,0.0,25.0,24.0,0.0,10375.0,'no'
37.0,0.0,107.0,0.0,36.0,-10.0,69.0,71.0,2.0,7437.0,'no'
56.0,0.0,78.0,0.0,24.0,-3.0,22.0,55.0,32.0,3897.0,'no'
44.0,-1.0,81.0,7.0,44.0,0.0,37.0,37.0,0.0,9180.0,'no'
38.0,0.0,92.0,0.0,18.0,1.0,54.0,74.0,20.0,13654.0,'no'
55.0,0.0,88.0,-1.0,54.0,0.0,34.0,34.0,0.0,5067.0,'no'
62.0,0.0,108.0,4.0,60.0,0.0,46.0,49.0,2.0,9232.0,'no'
37.0,0.0,81.0,-4.0,26.0,-4.0,45.0,55.0,10.0,4154.0,'no'
66.0,3.0,113.0,0.0,68.0,13.0,46.0,45.0,0.0,8512.0,'no'
37.0,0.0,80.0,-6.0,18.0,0.0,43.0,62.0,18.0,123.0,'no'
37.0,0.0,76.0,0.0,36.0,31.0,39.0,40.0,2.0,13645.0,'no'
37.0,0.0,79.0,0.0,28.0,17.0,42.0,50.0,8.0,2638.0,'no'
45.0,-2.0,83.0,-6.0,44.0,-19.0,37.0,39.0,2.0,7656.0,'no'
55.0,0.0,77.0,0.0,-24.0,19.0,21.0,103.0,82.0,12374.0,'no'
46.0,0.0,76.0,0.0,46.0,14.0,30.0,30.0,0.0,3881.0,'no'
37.0,0.0,96.0,-2.0,18.0,0.0,59.0,78.0,18.0,11976.0,'no'
56.0,0.0,92.0,0.0,54.0,-19.0,36.0,38.0,2.0,1449.0,'no'
37.0,0.0,75.0,0.0,34.0,2.0,38.0,41.0,2.0,983.0,'no'
40.0,4.0,75.0,0.0,38.0,0.0,35.0,36.0,2.0,2996.0,'no'
43.0,-2.0,86.0,0.0,42.0,-27.0,42.0,44.0,2.0,12264.0,'no'
46.0,0.0,85.0,0.0,46.0,2.0,39.0,39.0,0.0,3303.0,'no'
56.0,3.0,77.0,0.0,-24.0,0.0,21.0,103.0,82.0,61.0,'no'
56.0,4.0,84.0,0.0,56.0,0.0,28.0,28.0,0.0,11981.0,'no'
37.0,0.0,77.0,0.0,36.0,-18.0,39.0,41.0,2.0,13379.0,'no'
44.0,-4.0,80.0,-7.0,44.0,2.0,36.0,36.0,0.0,6191.0,'no'
37.0,0.0,76.0,0.0,34.0,-4.0,39.0,43.0,4.0,14209.0,'no'
58.0,-1.0,81.0,0.0,56.0,0.0,24.0,24.0,0.0,5888.0,'no'
37.0,0.0,78.0,1.0,12.0,6.0,42.0,65.0,24.0,13103.0,'no'
43.0,0.0,85.0,0.0,42.0,-9.0,42.0,44.0,2.0,9551.0,'no'
56.0,1.0,98.0,0.0,44.0,-16.0,42.0,54.0,12.0,9739.0,'no'
56.0,0.0,96.0,0.0,36.0,7.0,40.0,60.0,20.0,9001.0,'no'
37.0,0.0,77.0,0.0,28.0,-14.0,40.0,48.0,8.0,1061.0,'no'
49.0,0.0,110.0,-3.0,50.0,29.0,61.0,61.0,0.0,11861.0,'no'
44.0,0.0,80.0,0.0,44.0,12.0,36.0,36.0,0.0,5283.0,'no'
50.0,0.0,87.0,-6.0,50.0,0.0,37.0,38.0,0.0,5276.0,'no'
49.0,0.0,83.0,-1.0,50.0,0.0,33.0,33.0,0.0,11096.0,'no'
42.0,-2.0,86.0,0.0,42.0,0.0,45.0,45.0,0.0,4913.0,'no'
55.0,0.0,77.0,0.0,54.0,0.0,22.0,23.0,0.0,8255.0,'no'
37.0,0.0,79.0,0.0,2.0,-17.0,42.0,76.0,34.0,5063.0,'no'
39.0,1.0,93.0,-2.0,38.0,0.0,55.0,55.0,0.0,8921.0,'no'
56.0,0.0,79.0,0.0,56.0,1.0,23.0,22.0,0.0,11869.0,'no'
37.0,4.0,77.0,0.0,36.0,19.0,40.0,41.0,0.0,9656.0,'no'
37.0,-1.0,76.0,0.0,36.0,-8.0,38.0,39.0,2.0,4520.0,'no'
47.0,-14.0,86.0,0.0,46.0,0.0,39.0,39.0,0.0,2671.0,'no'
37.0,0.0,79.0,0.0,8.0,-10.0,43.0,72.0,28.0,644.0,'no'
55.0,0.0,97.0,0.0,44.0,-7.0,41.0,53.0,12.0,2465.0,'no'
56.0,0.0,95.0,0.0,38.0,-7.0,40.0,57.0,18.0,5862.0,'no'
41.0,0.0,79.0,2.0,38.0,-7.0,38.0,40.0,2.0,10371.0,'no'
45.0,0.0,83.0,0.0,46.0,15.0,37.0,36.0,0.0,392.0,'no'
42.0,4.0,77.0,0.0,42.0,0.0,34.0,35.0,2.0,2279.0,'no'
56.0,0.0,95.0,0.0,54.0,-31.0,39.0,41.0,2.0,2562.0,'no'
60.0,0.0,109.0,0.0,60.0,0.0,49.0,49.0,0.0,9381.0,'no'
53.0,0.0,86.0,0.0,54.0,9.0,33.0,32.0,0.0,6219.0,'no'
37.0,0.0,79.0,0.0,0.0,1.0,42.0,79.0,36.0,5571.0,'no'
53.0,0.0,86.0,2.0,54.0,0.0,33.0,32.0,0.0,10115.0,'no'
52.0,0.0,78.0,1.0,52.0,0.0,26.0,26.0,0.0,13238.0,'no'
56.0,0.0,97.0,0.0,46.0,7.0,41.0,51.0,10.0,4325.0,'no'
43.0,-1.0,79.0,0.0,42.0,-18.0,35.0,37.0,2.0,7833.0,'no'
46.0,2.0,86.0,-1.0,46.0,8.0,41.0,40.0,0.0,9249.0,'no'
39.0,2.0,82.0,0.0,38.0,0.0,43.0,43.0,0.0,7288.0,'no'
44.0,0.0,85.0,2.0,44.0,0.0,41.0,41.0,0.0,3072.0,'no'
41.0,-2.0,86.0,0.0,42.0,9.0,46.0,45.0,0.0,1130.0,'no'
45.0,0.0,80.0,0.0,44.0,-9.0,35.0,36.0,2.0,183.0,'no'
37.0,0.0,76.0,0.0,34.0,13.0,39.0,43.0,4.0,5406.0,'no'
48.0,-3.0,83.0,0.0,46.0,0.0,34.0,36.0,2.0,362.0,'no'
56.0,0.0,97.0,-3.0,50.0,-16.0,41.0,48.0,6.0,10954.0,'no'
42.0,0.0,84.0,-3.0,42.0,0.0,41.0,43.0,2.0,7590.0,'no'
45.0,-5.0,86.0,0.0,44.0,-2.0,41.0,42.0,2.0,9558.0,'no'
55.0,-1.0,77.0,0.0,28.0,0.0,22.0,48.0,26.0,7219.0,'no'
48.0,0.0,79.0,0.0,50.0,31.0,31.0,30.0,0.0,13222.0,'no'
48.0,0.0,87.0,0.0,46.0,-9.0,39.0,41.0,2.0,10592.0,'no'
48.0,0.0,100.0,0.0,46.0,0.0,53.0,54.0,2.0,2401.0,'no'
37.0,0.0,96.0,0.0,18.0,0.0,59.0,78.0,18.0,8309.0,'no'
101.0,4.0,102.0,0.0,70.0,-19.0,1.0,32.0,32.0,6150.0,'no'
37.0,0.0,82.0,6.0,20.0,0.0,45.0,61.0,16.0,9213.0,'no'
43.0,0.0,83.0,-2.0,42.0,-4.0,40.0,42.0,2.0,12121.0,'no'
80.0,-2.0,84.0,0.0,-14.0,-3.0,4.0,99.0,96.0,12365.0,'no'
43.0,5.0,88.0,0.0,42.0,0.0,45.0,46.0,2.0,14370.0,'no'
55.0,0.0,77.0,0.0,26.0,-4.0,21.0,51.0,30.0,3634.0,'no'
45.0,0.0,77.0,0.0,46.0,5.0,32.0,31.0,0.0,2903.0,'no'
43.0,0.0,83.0,0.0,44.0,15.0,39.0,39.0,0.0,4371.0,'no'
56.0,-4.0,79.0,0.0,56.0,0.0,22.0,22.0,0.0,166.0,'no'
